"","ticker","calendardate","revenue","cor","rnd","ebit","netinc","epsdil","ncfo","ncfi","capex","ncfdiv","intangibles","debt","de","pe","pb","fcfps","assets","netmargin","marketcap","dps","ln_returns"
"8111","CEMI",20110930,-0.224890058441583,-0.189357562801409,-0.126506884447824,-0.170795684770673,-0.133854015206924,-0.00724025085025067,-0.144853682614381,0.0270506159189476,0.165206110310644,0.184837962713686,-0.190842464268896,-0.0624260793022812,-0.000375387908597119,0.00304662004744903,0.00614264176226157,-0.0033432735784168,-0.113286199526625,0.00770070126254348,-0.241983956133709,-0.0406890432766202,0.0857369116373336
"11825","CEMI",20111231,-0.224818339751848,-0.189284812986886,-0.126996789952285,-0.170682769801417,-0.123669376008402,-0.0072388060468456,-0.144772164793624,0.0268801854048855,0.163849393844161,0.184837962713686,-0.190846774035976,-0.0624313825019756,-0.000940751676540072,-0.0034684195859275,-0.000966186708775426,-0.0045916813102282,-0.113231019957089,0.00786153395733142,-0.241855956935575,-0.0406890432766202,0.0218046299668527
"15653","CEMI",20120331,-0.224712005590933,-0.189334884110684,-0.125416590724016,-0.170419158208349,-0.133936513101346,-0.00724025085025067,-0.145370319933101,0.0269636700094161,0.164513975173905,0.184837962713686,-0.190851083803055,-0.0624318839924737,-0.000920875606573327,-0.00376023612780681,-0.00118541956853328,-0.00568403807556318,-0.113222067063061,0.00769780858817679,-0.241816965808061,-0.0406890432766202,0.199332902620491
"19362","CEMI",20120630,-0.224850599165607,-0.189271794671328,-0.128604438549714,-0.170743306760313,-0.134180928913832,-0.00724035405049389,-0.143782276399833,0.0269635985448492,0.164513406278393,0.184837962713686,-0.190855393570134,-0.0624321363131037,-0.000942960128758599,-0.00285089812956353,0.000686179474955048,-0.000846458114793982,-0.113218428614434,0.00769510875876788,-0.241484068183356,-0.0406890432766202,-0.189576727675127
"23078","CEMI",20120930,-0.225112641483406,-0.189348594882876,-0.128392484799627,-0.172301952072421,-0.135356661855885,-0.00724056045098033,-0.146420012199403,0.0269470864487065,0.164381961314701,0.184837962713686,-0.190859703337213,-0.0624323476565171,-0.000993754529784724,-0.00321990485348834,-0.00120977877517304,-0.00903913385480634,-0.113224317823971,0.00767408865836993,-0.241799662963352,-0.0406890432766202,0.279762445313718
"26791","CEMI",20121231,-0.224416783003374,-0.188880849421651,-0.127461532871024,-0.170440560984808,-0.13382260644545,-0.00724030245037228,-0.145733323404924,0.0269888032279122,0.164714048802604,0.184837962713686,-0.190864013104292,-0.0624325619083261,-0.0009186671543548,0.035786553358941,0.00160370959171939,-0.00656832688559626,-0.113212076535036,0.00769742289826123,-0.241288094856335,-0.0406890432766202,-0.22543976357456
"30625","CEMI",20130331,-0.224705944201756,-0.189117735009163,-0.128076844941878,-0.170784099939377,-0.134164115090798,-0.00724035405049389,-0.145468351504671,0.0269697989467944,0.164562764736672,0.184837962713686,-0.190868322871372,-0.0624348727498117,-0.000971670007599452,0.0378076182473761,0.000211174945479703,-0.00594412301969056,-0.113210661006909,0.00769433737893676,-0.241457736715516,-0.0406890432766202,-0.0350913198112699
"34329","CEMI",20130630,-0.225018648448143,-0.189402932939499,-0.12444838095791,-0.172127585428882,-0.135256166341973,-0.00724053465091953,-0.144733664749043,0.0269695588409745,0.164560853368151,0.184837962713686,-0.190872632638451,-0.0624348727498117,-0.00102688131306263,0.125560617765219,-0.0031828745129937,-0.00394146894990976,-0.113148500828456,0.00767659564282107,-0.2415145549548,-0.0406890432766202,-0.0870113769896298
"38030","CEMI",20130930,-0.223990415964935,-0.188601846639471,-0.123638429354439,-0.169865267550523,-0.133382324171942,-0.00724027665031148,-0.145763553757838,0.0269043396722513,0.164131975382355,0.184837962713686,-0.190871986173389,-0.0624348727498117,-0.00104234047859232,0.0180252807390091,-0.00414100330749098,-0.00703647978502554,-0.113140465233938,0.00769973703775458,-0.241665253983961,-0.0406890432766202,-0.0727103478870839
"41722","CEMI",20131231,-0.224418187777357,-0.188919148782671,-0.122971110888081,-0.171819001111055,-0.135297254840739,-0.00724050885085872,-0.143720675046877,0.0270144820727046,0.164828165028382,0.184837962713686,-0.190876619172999,-0.0624348727498117,-0.000995962982003251,0.0509148876961746,-0.00457540915923339,-0.00105452607009588,-0.113138824483246,0.00767890978231442,-0.241781507503592,-0.0406890432766202,-0.221050770641079
"49113","CEMI",20140630,-0.224524732009308,-0.188968651418217,-0.126296866894168,-0.171917563648611,-0.135070265294743,-0.00724050885085872,-0.147543157654955,0.0268780773892224,0.163832612931555,0.184837962713686,-0.19088588517222,-0.0624348727498117,-0.00105559119190348,0.367777760961884,-0.0045672894236868,-0.0117960342625565,-0.113143224169395,0.00768141676676555,-0.241774112539844,-0.0406890432766202,0.199367424066943
"52836","CEMI",20140930,-0.224551091421024,-0.188895424047395,-0.12865706644037,-0.171955600172583,-0.135314146931308,-0.00724053465091953,-0.148326925345689,0.0268428366610056,0.163552078213195,0.184837962713686,-0.19089051817183,-0.0624348727498117,-0.0010489658352479,-0.0509516776681091,-0.00302453966983526,-0.0140067562876392,-0.113144539787529,0.0076781384024833,-0.241432393431521,-0.0406890432766202,-0.0579872576503494
"56577","CEMI",20141231,-0.224604401023604,-0.189051475381003,-0.125299526534839,-0.172595943161677,-0.135754873373072,-0.00724058625104114,-0.144104629899486,0.0268998676540901,0.164006074892389,0.184837962713686,-0.190888686520821,-0.0624348727498117,-0.000876706562202784,-0.0403210834505508,-0.00332496988505898,-0.00290112917340026,-0.113133461260792,0.00767177451887658,-0.241535913134978,-0.0406890432766202,0.162643299872912
"60371","CEMI",20150331,-0.224814756616686,-0.189261572349776,-0.123779946987435,-0.172914065537394,-0.136050245263698,-0.00724063785116275,-0.146535567870272,0.0267242251421982,0.163962381309001,0.184837962713686,-0.190868362004057,-0.0624348727498117,-0.000905416441043637,-0.0357791001777518,-0.00165230436246204,-0.00909115084363182,-0.113143068322508,0.00766521779031209,-0.241220074922188,-0.0406890432766202,0.0322440829909043
"64117","CEMI",20150630,-0.224696693043343,-0.189211688323377,-0.122405717626456,-0.172950557208711,-0.136084033358212,-0.00724063785116275,-0.146837161165016,0.0270378638421331,0.165104597076988,0.184837962713686,-0.190882936774365,-0.0624348727498117,-0.000885540371076893,-0.0295982375520113,-0.00102708472537483,-0.00883106589950444,-0.113148701068402,0.00766618201510098,-0.241151164879168,-0.0406890432766202,0.0890563674773573
"67886","CEMI",20150930,-0.224655015728807,-0.189120163023142,-0.123895417599302,-0.172451846561201,-0.135640005983193,-0.00724058625104114,-0.14597667107075,0.0270319693387837,0.165057673732304,0.184837962713686,-0.190897511717064,-0.0624348727498117,-0.000916458702136273,-0.0298542830339183,0.000150276928880299,-0.00669836935765995,-0.113156017206498,0.00767312443358104,-0.240948880492309,-0.0406890432766202,0.0367688477870891
"71664","CEMI",20151231,-0.225255424064399,-0.189586783610316,-0.124722420479987,-0.173432329203577,-0.136054483450675,-0.00724063785116275,-0.140854446694665,0.0270093029712627,0.165178240450587,0.184837962713686,-0.190915730309243,-0.0624348727498117,-0.0010732588096517,-0.0292329962028204,0.000970370219085595,0.00635789483753435,-0.113176418746973,0.00765692545712758,-0.240859964309257,-0.0406890432766202,-999
"674","CHE",20110331,-0.145779640068662,-0.112750026903815,-0.136405350068117,-0.120494905493931,-0.0993666100584851,-0.00723829004562951,-0.0936868574291396,0.0246729152894183,0.146705787773883,0.164271964953207,-0.102238824840557,-0.0596467254604788,0.000240770260371958,0.00901850437545665,0.00167272734386538,0.0469311461214051,-0.104962456562004,0.007695880138599,-0.174932641722039,-0.0406890432766202,-0.236589861040361
"4416","CHE",20110630,-0.145185209629355,-0.112050374215953,-0.136405350068117,-0.114387421212305,-0.0950912460028519,-0.00723803204502146,-0.142767792535373,0.0220434729716161,0.138638909606429,0.164182157102725,-0.10178095518606,-0.0596142137525463,0.00016126598050498,0.00521924126892469,-0.00153050832926323,-0.0131224674776062,-0.104676831164476,0.00769703720834567,-0.18900155342051,0.00185395766474597,0.0436128562654515
"8137","CHE",20110930,-0.143218623421672,-0.110262481933645,-0.136405350068117,-0.109978023958289,-0.0919585879465274,-0.00723777404441341,-0.0848564543944678,0.0238497493524244,0.139605128969023,0.161170139963467,-0.101853531663674,-0.0595811653763784,0.000545536666528706,0.0046751446198723,-0.000422164427154091,0.0553318898167193,-0.105041040677114,0.00769761574321901,-0.190619339664288,0.00793152922779828,0.0838274248941073
"11852","CHE",20111231,-0.141073123875378,-0.109182092579737,-0.136405350068117,-0.0998364102740518,-0.0844879518072104,-0.00723715484295409,-0.0746055825600726,0.0247277426026311,0.146726857978052,0.163111371193126,-0.101480305834613,-0.0595475283963396,0.000572038093151032,0.0048031673608258,0.000442587408557435,0.0758265834139566,-0.105237203918573,0.00769935134783902,-0.188123453283291,0.0565521017322167,-0.0340506953427376
"15680","CHE",20120331,-0.140418325398008,-0.106212412003251,-0.136405350068117,-0.113580595331783,-0.0947801325544099,-0.0072377224442918,-0.134442563743009,0.0224646979848504,0.129012836330489,0.163615676815066,-0.101461342859465,-0.0595133374361869,0.00054995357096576,0.00408115675559537,-0.000446523633793853,-0.00768669214534398,-0.104872779303429,0.00769645867347233,-0.189748474541805,-0.0406890432766202,-0.0148596105941242
"19390","CHE",20120630,-0.140119649661305,-0.10623759819164,-0.136405350068117,-0.111261752733305,-0.0931580379081307,-0.00723761924404858,-0.0982441058264478,0.0242142564554387,0.145754618557123,0.163505144076011,-0.101358770402979,-0.0594785405602847,0.000424071794509712,0.00368202703379915,-0.000986486047641895,0.0463329507499121,-0.104876415560059,0.00769684436338789,-0.190894439223477,0.00793152922779828,0.133047675988909
"23106","CHE",20120930,-0.140075103891283,-0.106485534955268,-0.136405350068117,-0.11242664668871,-0.0939974572124175,-0.007237696644231,-0.121304829378048,0.0224185674178714,0.141061983085832,0.160790183672965,-0.100709202308799,-0.05944317239239,0.000346775966861262,0.00568426504856463,-8.51954019707278e-05,0.0146806130496104,-0.10453164721667,0.00769665151843011,-0.182838435060504,0.0140091007908506,0.126271262640425
"26818","CHE",20121231,-0.136612704805001,-0.104755865290277,-0.136405350068117,-0.0978928355269802,-0.0824627793598051,-0.00723687104228524,-0.0873962098875072,0.0237121138902904,0.138810481268945,0.161453380107296,-0.100771090564056,-0.0594071983087458,0.000510201431032271,0.00727795990469907,0.00193255888135617,0.0578547137747549,-0.104584511217984,0.00769935134783902,-0.175147528188774,0.0140091007908506,0.0345675638874582
"30653","CHE",20130331,-0.1370839649731,-0.103967897396373,-0.136405350068117,-0.108129829790116,-0.0911935227997299,-0.00723743864362295,-0.136834932247807,0.0250336411984179,0.148915149182432,0.161577729438734,-0.100853320919928,-0.0593706009974735,0.000435114055602348,0.00725913303102944,0.00135605765754848,-0.00160070445276337,-0.104177014886986,0.00769703720834567,-0.17383376415528,0.0140091007908506,-0.109884273058319
"34359","CHE",20130630,-0.139382575390125,-0.106894728743261,-0.136405350068117,-0.128409929926495,-0.106201322482433,-0.00723847064605514,-0.0637993394656352,0.0239204576804988,0.144737228698691,0.161294489294904,-0.100665932247323,-0.0593333804585731,0.000448364768913511,0.00657195214208783,-4.45967242377914e-05,0.0920298754330922,-0.104182453907466,0.00769318030919008,-0.181764427903072,0.0140091007908506,-0.0347415349254064
"38059","CHE",20130930,-0.143353234409771,-0.110877090349023,-0.136405350068117,-0.126014470141689,-0.100675634567967,-0.00723803204502146,-0.090855532024578,0.0242660588134397,0.145059301819555,0.1593877995462,-0.100614215042372,-0.0592955366920446,0.000883429855963361,0.00584900019317392,0.000288312433172279,0.0581928242021205,-0.104360046632671,0.00769510875876788,-0.187123267721024,0.0200866723539029,0.208254938820459
"41749","CHE",20131231,-0.14147452264459,-0.109969733380285,-0.136405350068117,-0.106503669100692,-0.089958852447737,-0.0072371806430149,-0.129521119961712,0.0231203570269944,0.133771692443453,0.159353258065246,-0.100699031258492,-0.0592570350741309,0.000720004391792351,0.0100822227377909,0.00233854565868552,0.00131224692146324,-0.104235481796403,0.00769800143313457,-0.173744562751368,0.080862387984426,-0.0176848713251783
"45451","CHE",20140331,-0.139114327091961,-0.106090079088216,-0.136405350068117,-0.112961403376963,-0.0945277197566174,-0.00723756764392697,-0.158181481044853,0.0238902081283814,0.140712819702464,0.162019860394955,-0.100731785488294,-0.0592178929167105,0.000625040946395683,0.00997114418314008,0.00204623517900839,-0.0351256537507822,-0.104492385888044,0.00769626582851456,-0.175691369241511,-0.0406890432766202,0.204310876166186
"49142","CHE",20140630,-0.138656211577311,-0.106355678893052,-0.136405350068117,-0.105445101036518,-0.0871138275795947,-0.00723694844246766,-0.0846962511463787,0.0228284488490618,0.131104806601526,0.16097670767012,-0.100745921524313,-0.0596649721804793,0.00050357607437669,0.0112626677168769,0.00488408275254058,0.0634205315790808,-0.10476920232585,0.00769838712305013,-0.161551809578261,0.0200866723539029,0.0374582803149217
"52865","CHE",20140930,-0.139092662755721,-0.10653950535896,-0.136405350068117,-0.107570055245103,-0.086679442764789,-0.00723687104228524,-0.139232640860874,0.0223996614477981,0.128191098367908,0.158579528891858,-0.100772297298838,-0.059430396226014,0.000764173436162894,0.0101387033587998,0.00569199643942599,-0.0152031470306252,-0.104483290124981,0.00769857996800791,-0.159790085983643,0.0261642439169552,0.0909840428021297
"56605","CHE",20141231,-0.133975497851909,-0.10426391688329,-0.136405350068117,-0.0929267909600458,-0.0764850964353385,-0.00723607124040029,-0.0822280531041525,0.0226163238648387,0.129590761930545,0.159297991695718,-0.10081591214168,-0.0598813706624584,0.000530077500999016,0.0104822938032706,0.00652020946517787,0.0676859246627697,-0.104581376867199,0.0077005084175857,-0.151892928321974,0.0930175311105306,0.00453981678249068
"60398","CHE",20150331,-0.134647092275352,-0.102470464013935,-0.136405350068117,-0.107229186946743,-0.086773363805828,-0.00723684524222444,-0.132313996586732,0.0239469260386015,0.139442587394007,0.158980210070934,-0.100862802407502,-0.0596433323322814,0.000474866195535837,0.00992690103001645,0.00573259511715892,0.000427958111430163,-0.104215241674993,0.00769780858817679,-0.151056450344254,-0.0406890432766202,0.238056160458534
"64145","CHE",20150630,-0.133364514886036,-0.101888892027484,-0.136405350068117,-0.100971595524554,-0.0820029575963846,-0.00723645824131236,-0.0843705045419308,0.0206720339024949,0.134205136643496,0.15916673406809,-0.0998201835556963,-0.0596649721804793,0.000415237985635604,0.0140443383015652,0.0100522944279433,0.0669316783248003,-0.104321707171924,0.00769896565792346,-0.127338343031828,0.0261642439169552,0.0577756735631501
"67916","CHE",20150930,-0.132316593902737,-0.101422456902242,-0.136405350068117,-0.0968483400072345,-0.0783674306328301,-0.00723620024070432,-0.0991284277558997,0.0227577405209874,0.131029555872352,0.156631389366008,-0.0998691425097163,-0.0600436695239427,0.000379902750139169,0.0144058142760222,0.0107708910238162,0.0440442032415912,-0.104195155198229,0.00769973703775458,-0.120732873992519,0.0322418154800075,-0.189710988737166
"71695","CHE",20151231,-0.12930719852143,-0.100152026308667,-0.136405350068117,-0.0937914706343262,-0.076222900195771,-0.00723601964027868,-0.0831401435966065,0.0217905110920346,0.123224550242423,0.156769555289828,-0.100008434181717,-0.0608551638313643,-8.78484032161081e-06,0.0105801935463527,0.0061913601755411,0.0633164976014298,-0.104659295188841,0.00769973703775458,-0.141274892858174,0.105172674236635,-999
"26776","CCXI",20121231,-0.225809402076136,-0.190420960963862,-0.0629414360870588,-0.186837570774303,-0.153954301785742,-0.00724115385237884,-0.153530246742,0.0279277670972472,0.164106766388082,0.184837962713686,-0.19093296937756,-0.0624192747472307,-0.0012278504649486,-0.0203890722965102,0.00757983495400749,-0.0110677964189999,-0.112136688462885,0.00680455074374306,-0.219639504848662,-0.0406890432766202,0.0550853784938161
"30610","CCXI",20130331,-0.225862467528949,-0.190420960963862,-0.0626625600578466,-0.187458326345169,-0.154729150374315,-0.00724117965243965,-0.156494006831648,0.0315777536796091,0.16507900580901,0.184837962713686,-0.19093296937756,-0.0624217157221074,-0.00125656034378946,-0.022708543132609,0.0134016853409104,-0.0127583485558278,-0.112230278538453,0.00666512383926863,-0.214316113684675,-0.0406890432766202,-0.130241597688436
"34315","CCXI",20130630,-0.22587244772879,-0.190420960963862,-0.0672759663696722,-0.186384122120521,-0.153380992097733,-0.00724105065213562,-0.154088822067004,0.0200250716065847,0.165048905517341,0.184837962713686,-0.19093296937756,-0.0624241740088627,-0.00134268998031201,-0.0214584387209454,0.00272423309714841,-0.0105216180363324,-0.1116518576599,0.00671352792367123,-0.217728242178453,-0.0406890432766202,-1.01276078035674
"38015","CCXI",20130930,-0.225961052429817,-0.190420960963862,-0.0711244555728014,-0.186274668997194,-0.153242067224529,-0.00724102485207482,-0.154698662431396,0.0196669925333953,0.164094726271414,0.184837962713686,-0.19093296937756,-0.0624266496074965,-0.00137139985915287,-0.0131576701200042,-0.0059517043343799,-0.0108857369581107,-0.111751245260123,0.00649002061760502,-0.234020254326122,-0.0406890432766202,0.416748725710192
"41708","CCXI",20131231,-0.226155057777944,-0.190420960963862,-0.0773075355347647,-0.186448230378469,-0.153457302943577,-0.00724105065213562,-0.152421640265223,0.0249489424524893,0.164859273679822,0.184837962713686,-0.19093296937756,-0.0624291598298875,-0.00136035759806023,-0.0157736642163997,-0.00269569038019848,-0.0094292612709974,-0.111828385115558,0.00514685548667218,-0.229117451032735,-0.0406890432766202,-0.279765849505299
"41823","CMRX",20131231,-0.226117571173664,-0.190420960963862,-0.0863431188812419,-0.184027752736903,-0.150776639897253,-0.00724035405049389,-0.152776223454327,0.0274002905322005,0.164982684875668,0.184837962713686,-0.19093296937756,-0.0622640564440767,-0.00113509547177046,-0.0212325162369098,0.00936211690648336,-0.0146829771423704,-0.112228219700192,0.00589220124848918,-0.220176984141787,-0.0406890432766202,-0.146968842866982
"45525","CMRX",20140331,-0.226141669704987,-0.190420960963862,-0.0703356348044582,-0.18747083527355,-0.155095051096696,-0.0072414634531085,-0.155265781929632,0.00332542824079004,0.164889373971492,0.184837962713686,-0.19093296937756,-0.0622880853315157,-0.00115938844617426,-0.019167208195351,0.00846082626081219,-0.0143968837038303,-0.112343289297318,0.00511889296779418,-0.223189256585914,-0.0406890432766202,0.357107750697274
"49217","CMRX",20140630,-0.226107834393331,-0.190420960963862,-0.0719292121142425,-0.189678661132653,-0.15774440712934,-0.0072414634531085,-0.155822221211328,0.019906342114524,0.164805093154817,0.184837962713686,-0.19093296937756,-0.0623121315308332,-0.00130735474481558,-0.0292612365133248,0.00626037792768709,-0.0138767138155755,-0.111293332999176,0.005223029244995,-0.205260202900541,-0.0406890432766202,0.285624569966238
"52938","CMRX",20140930,-0.226043084804119,-0.190420960963862,-0.0302093581440885,-0.197909536006816,-0.167952450277276,-0.00724166985359494,-0.157759612491552,0.0142129982866338,0.163751582946381,0.184837962713686,-0.19093296937756,-0.0623362816014221,-0.0012521434393524,-0.0306365396348915,0.0144937897719264,-0.0141107902652902,-0.111402410455094,0.00492662654488822,-0.191532562508564,-0.0406890432766202,0.246097592191191
"56679","CMRX",20141231,-0.22605014396986,-0.190420960963862,-0.0115724715061606,-0.203174231238827,-0.174401695095293,-0.00724185045402057,-0.163550425899147,0.0103626084214943,0.164239207671428,0.184837962713686,-0.19093296937756,-0.0623605009195252,-0.00132943926700085,-0.0339312425270773,0.0125978315217983,-0.0168676906730404,-0.110399940595646,0.00430759423041666,-0.168708669965604,-0.0406890432766202,-0.0425927791646742
"60471","CMRX",20150331,-0.226030183570178,-0.190420960963862,0.00258646289127323,-0.206460952170722,-0.178352248883999,-0.00724185045402057,-0.165650156470768,0.00635794584055621,0.164787032979815,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00132723081478232,-0.0288743442594139,0.0132595899688452,-0.0174138690557079,-0.110581784156066,0.00421695710026038,-0.171418539637035,-0.0406890432766202,0.343911426566
"64219","CMRX",20150630,-0.225323049898521,-0.190420960963862,0.0369917970095171,-0.210560753447328,-0.183339847500846,-0.0072419794543246,-0.17011341896253,0.00210069949943809,0.162728173029614,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00134489843253054,-0.035638839968913,0.0136087385973484,-0.0201707694634581,-0.109072143562056,0.00653013236882311,-0.130240913863176,-0.0406890432766202,-0.278941849500539
"67995","CMRX",20150930,-0.225778731218088,-0.190420960963862,0.0739946621427095,-0.222752267769868,-0.19827720640277,-0.00724226325499345,-0.172159748451455,0.00507498671137833,0.163309108658838,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00134048152809349,-0.0257952090707454,0.00906168669125964,-0.0198846760249179,-0.109379432854717,0.00492990490917046,-0.157622955268223,-0.0406890432766202,-2.16613652733595
"71775","CMRX",20151231,-0.225574502250611,-0.190420960963862,0.115212539260281,-0.231314629246106,-0.208831583389537,-0.00724259865578391,-0.180880145255773,0.0306385050863648,0.163269978279667,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00133385617143791,-0.00999287265613884,-0.00871241442021952,-0.0244621710415598,-0.109743222405323,0.00533873621966259,-0.233492294354214,-0.0406890432766202,-999
"605","CBPO",20110331,-0.217940666378996,-0.187375199127025,-0.130740254442813,-0.152387805326653,-0.122439928057629,-0.0072398638493386,-0.142455692043598,0.0263305983078381,0.159474391700713,0.184837962713686,-0.184623086114744,-0.0622274152298804,0.000216477285968159,0.00361895700700588,0.00232230618759235,-0.00440962184933904,-0.111111903849096,0.00772056429319475,-0.227412614616164,-0.0406890432766202,-0.493312041273282
"4346","CBPO",20110630,-0.216189351621365,-0.186328182781106,-0.126692679626372,-0.13368001181579,-0.102304176502376,-0.00723973484903458,-0.135414206054865,0.0258713855289354,0.15581881662846,0.184837962713686,-0.184690905471456,-0.0621134950362549,-0.00024288077548549,-0.00157443609476241,-0.0046972051924322,0.00126022993263777,-0.110755803844292,0.0077620259591173,-0.233129346493277,-0.0406890432766202,-0.146847168600295
"8069","CBPO",20110930,-0.216277410332435,-0.185915410591802,-0.132349209773636,-0.183954290927758,-0.153102510340987,-0.00724141185298689,-0.131171890542758,0.0268102231063903,0.162573012046116,0.184837962713686,-0.188821603797226,-0.0622452211202053,-0.000397472430782391,0.0143361548434445,-0.00527776628401317,0.00734621762521838,-0.110948109550101,0.00764149786050523,-0.234521527562374,-0.0406890432766202,0.196518778397532
"11782","CBPO",20111231,-0.217653069637794,-0.187012980197126,-0.12414114722047,-0.165512617050103,-0.125715948756346,-0.00723970904897377,-0.131990290971665,0.0264858862742297,0.159067411677107,0.184837962713686,-0.188862899640598,-0.0622441304718561,-0.000331218864226576,0.00374980377900983,-0.00432775722506248,0.00536957204985032,-0.110840239290412,0.00771034351043244,-0.23258926484263,-0.0406890432766202,-0.029052322594502
"15612","CBPO",20120331,-0.214835451585855,-0.185280451082019,-0.130743465501092,-0.145367996426162,-0.10943121620987,-0.0072393220480617,-0.136763159056619,0.0260483276372101,0.157227368807227,0.184837962713686,-0.18892507665025,-0.0623526067029026,-0.000655861340350068,0.000275304243279043,-0.00519250906077401,0.000193881661715524,-0.110786262440924,0.00773811318435266,-0.232896616892166,-0.0406890432766202,0.159481441178806
"19321","CBPO",20120630,-0.2140470454956,-0.185144654350275,-0.128999287167646,-0.14601308498996,-0.109663152264028,-0.00723927044794009,-0.120045599807418,0.0255191283601704,0.155402520564582,0.184837962713686,-0.189055646560417,-0.0624348727498117,-0.000905416441043637,0.00398137432514632,-0.00482712096117759,0.0152788084211034,-0.110604918614838,0.00773425628519708,-0.230646057020595,-0.0406890432766202,-0.0150964639628731
"23041","CBPO",20120930,-0.213400106790735,-0.18488612139739,-0.131326643085494,-0.144463849519226,-0.108140107138966,-0.00723916724769687,-0.11058741471259,0.0208517771192957,0.160547470108764,0.184837962713686,-0.189188814398179,-0.0622430398235069,-0.000781743116806116,-0.00249977693562487,-0.00541986165607845,0.0250840108147055,-0.110259133266805,0.00773464197511264,-0.230821880281176,-0.0406890432766202,0.916094441756732
"26752","CBPO",20121231,-0.218056333730698,-0.18712775300343,-0.130387643591477,-0.153937908604294,-0.123418297672068,-0.00723991544946021,-0.13878913846095,0.0256579110365685,0.14602494325655,0.184837962713686,-0.18931934241741,-0.0622975029934514,-0.000863455848891621,0.00593560381205423,0.00289880741140003,-0.00550197861467402,-0.110203591444165,0.00771825015370139,-0.211778348643958,-0.0406890432766202,0.0120977085196757
"30586","CBPO",20130331,-0.213179159284588,-0.18498572982863,-0.129129936603389,-0.140651580033983,-0.105598936405469,-0.00723908984751446,-0.122000981912403,0.0248638557560548,0.1502128028566,0.184837962713686,-0.189350892670681,-0.0623519834752745,-0.00093412631988449,0.00552235393500578,0.00181482271593065,0.0111174493150653,-0.110013387064483,0.00773849887426822,-0.211367000322325,-0.0406890432766202,-0.00857036800170739
"34291","CBPO",20130630,-0.213288992357516,-0.185147476184655,-0.129750969616785,-0.140108414218626,-0.103160773573731,-0.00723898664727124,-0.128571068775612,0.0245419264101233,0.144556681129198,0.184837962713686,-0.189299156330364,-0.0623507370200183,-0.00100258833865883,0.00455559397207013,0.000544084102889773,0.00328889249683131,-0.109766649393258,0.00774351284317048,-0.211512424127739,-0.0406890432766202,0.160168752152821
"37991","CBPO",20130930,-0.213393268893327,-0.184806110110369,-0.128012113831554,-0.140472101929584,-0.106029088903363,-0.00723908984751446,-0.123580538945609,0.0251291465968405,0.149921164140643,0.184837962713686,-0.189229867170688,-0.0618308613069117,-0.000613900748198052,0.00571532939011952,0.00258213772508313,0.00986904158325393,-0.109481394535401,0.00773849887426822,-0.207897644020051,-0.0406890432766202,0.193096629961913
"41685","CBPO",20131231,-0.215963701250318,-0.185325096381233,-0.125078680623363,-0.15350622704951,-0.117511485999819,-0.00723963164879136,-0.128608988884435,0.0239905129963668,0.154963023195885,0.184837962713686,-0.189071429789414,-0.061745479121862,-0.000541021824986656,0.00637521131224016,0.00323577643658339,0.00713814966991648,-0.109253718684794,0.00772519257218145,-0.204058354277605,-0.0406890432766202,0.0630947753984969
"45389","CBPO",20140331,-0.212635154413526,-0.184626447869972,-0.127851297977337,-0.133655711658795,-0.0990287467235422,-0.00723867704654158,-0.133231050175812,0.0274073156125604,0.146492211154341,0.184837962713686,-0.189358786784844,-0.0606193933572785,0.000421863342291185,0.00647216971163877,0.00869223872388992,8.98476840645735e-05,-0.109149537668651,0.00774794827719941,-0.201366908940964,-0.0406890432766202,0.177105015896343
"49074","CBPO",20140630,-0.211708357273629,-0.184232360888613,-0.121754040121392,-0.132340752780461,-0.0961890362209721,-0.00723841904593353,-0.116146383047571,0.0255409946270379,0.153624089981721,0.184837962713686,-0.189311223678186,-0.0606192894860071,0.00026285478255723,0.0090467446859611,0.0108399087759622,0.020766600742191,-0.108785900175031,0.00774852681207275,-0.191019047400938,-0.0406890432766202,0.312917480239885
"52799","CBPO",20140930,-0.209554132111639,-0.183108273170756,-0.122156490103092,-0.12758450796032,-0.0955333284296461,-0.00723849644611595,-0.11874300321753,0.0250583297484979,0.154181493202917,0.184837962713686,-0.189189926835258,-0.0604318884006132,0.000525660596561962,0.0136696835155395,0.0213224873666061,0.0172554539964714,-0.108946056762893,0.00774139154863491,-0.171289376745182,-0.0406890432766202,0.230983765281039
"56538","CBPO",20141231,-0.212216304899763,-0.183540993475451,-0.140698017074802,-0.134284235274186,-0.109625237513773,-0.00723924464787929,-0.114123033112552,0.0251167272650993,0.15535923935519,0.184837962713686,-0.188879945286568,-0.0607399948280672,0.000318066088020409,0.0179669174306333,0.0265678365297014,0.0220410169684152,-0.108812595840144,0.00772808524654814,-0.152001109541805,-0.0406890432766202,0.217532556181327
